id,name,slug,url
6374f209b7d5c15943f31cef,EasyCharge Services,easycharge-services,http://www.data.gouv.fr/fr/organizations/easycharge-services/
6374dc237c258557194adcab,COMMUNAUTE DE COMMUNES DOUBS BAUMOIS,communaute-de-communes-doubs-baumois,http://www.data.gouv.fr/fr/organizations/communaute-de-communes-doubs-baumois/
63748d5bf5863c8f938915fd,TE38,te38,http://www.data.gouv.fr/fr/organizations/te38/
6373ca9b1d8b1366920b4839,sas ber'elec,sas-berelec,http://www.data.gouv.fr/fr/organizations/sas-berelec/
6373b8feed5ab0b2831edbc6,Fam Digitale,fam-digitale,http://www.data.gouv.fr/fr/organizations/fam-digitale/
6373b1801a501cffd7adcc9d,GeoIDE-test-gsg,geoide-test-gsg,http://www.data.gouv.fr/fr/organizations/geoide-test-gsg/
6373ad2a57d4c58e5a8e2010,Nantes Université,nantes-universite,http://www.data.gouv.fr/fr/organizations/nantes-universite/
6373a17c86a8e5b890be29c5,Proprietairemaintenant.fr,proprietairemaintenant-fr,http://www.data.gouv.fr/fr/organizations/proprietairemaintenant-fr/
637350ec514ffdf0195a11fb,ADPEP34 MAS l'Ensoleillade,adpep34-mas-lensoleillade,http://www.data.gouv.fr/fr/organizations/adpep34-mas-lensoleillade/
63733ad109eaa794d101086b,COMMUNE DE LONGUENEE EN ANJOU,commune-de-longuenee-en-anjou,http://www.data.gouv.fr/fr/organizations/commune-de-longuenee-en-anjou/
637287361722129b1640965e,IMAC2,imac2,http://www.data.gouv.fr/fr/organizations/imac2/
637241651c24da1d56e4a6b1,NUM'X,numx,http://www.data.gouv.fr/fr/organizations/numx/
63720fe3765f3ee7d3c56878,Commune de Longeville-sur-Mer,commune-de-longeville-sur-mer,http://www.data.gouv.fr/fr/organizations/commune-de-longeville-sur-mer/
63711a038c680b3466be5016,Lufop,lufop,http://www.data.gouv.fr/fr/organizations/lufop/
6370fce545ab8984acafe178,Mon Essence,mon-essence,http://www.data.gouv.fr/fr/organizations/mon-essence/
636f71e236a41a4202053d3d,Université Aix-Marseille,universite-aix-marseille,http://www.data.gouv.fr/fr/organizations/universite-aix-marseille/
636ce7244d03e685dce347a7,Mairie des Avirons - Service Marchés Publics,mairie-des-avirons-service-marches-publics,http://www.data.gouv.fr/fr/organizations/mairie-des-avirons-service-marches-publics/
636cd3d7336141e7d0577f56,Cartographie Nationale des lieux de médiation numérique,cartographie-nationale-des-lieux-de-mediation-numerique,http://www.data.gouv.fr/fr/organizations/cartographie-nationale-des-lieux-de-mediation-numerique/
636c06bfdce1a8cac8c84973,VARIABLE ALEATOIRE,variable-aleatoire,http://www.data.gouv.fr/fr/organizations/variable-aleatoire/
636b5af738153d9779fe587f,Commune de Val d'Erdre-Auxence,commune-de-val-derdre-auxence,http://www.data.gouv.fr/fr/organizations/commune-de-val-derdre-auxence/
636a6c7fce4f0f7fb1d2cf19,Mairie de Notre Dame de Monts,mairie-de-notre-dame-de-monts,http://www.data.gouv.fr/fr/organizations/mairie-de-notre-dame-de-monts/
636a43e2a15fca68837da325,CCAS LE PERRIER,ccas-le-perrier,http://www.data.gouv.fr/fr/organizations/ccas-le-perrier/
636a172db410dc6aef879566,Commune de COURLAY ,commune-de-courlay,http://www.data.gouv.fr/fr/organizations/commune-de-courlay/
6369d5993f9c51c96aab0bc3,Groupement d’Associations de Défense de l’Environnement et des Sites de la Cote d’Azur,groupement-dassociations-de-defense-de-lenvironnement-et-des-sites-de-la-cote-dazur,http://www.data.gouv.fr/fr/organizations/groupement-dassociations-de-defense-de-lenvironnement-et-des-sites-de-la-cote-dazur/
6369b9543d3a821d64412500,Ville de Pointe-Noire,ville-de-pointe-noire,http://www.data.gouv.fr/fr/organizations/ville-de-pointe-noire/
63691e8fcc4b7a6d96ce85fa,commune de gennes-val-de-loire,commune-de-gennes-val-de-loire,http://www.data.gouv.fr/fr/organizations/commune-de-gennes-val-de-loire/
6368ce087de498f211912d41,Commune d'Ermont,commune-dermont,http://www.data.gouv.fr/fr/organizations/commune-dermont/
6368caa6629b123b1b786b80,Commune de LEGÉ,commune-de-lege,http://www.data.gouv.fr/fr/organizations/commune-de-lege/
63650f845581fb351c4b0170,Université de Lille,universite-de-lille,http://www.data.gouv.fr/fr/organizations/universite-de-lille/
6363e75adf1a970bf06b1f2b,Auray Quiberon Terre Atlantique,auray-quiberon-terre-atlantique,http://www.data.gouv.fr/fr/organizations/auray-quiberon-terre-atlantique/
63639e048e4fa4bb034dcec3,Ville de Bruay-la-Buissière,ville-de-bruay-la-buissiere,http://www.data.gouv.fr/fr/organizations/ville-de-bruay-la-buissiere/
6362888e07de5fc4ab4bba44,Communauté de communes de la Basse-Zorn,communaute-de-communes-de-la-basse-zorn,http://www.data.gouv.fr/fr/organizations/communaute-de-communes-de-la-basse-zorn/
636287e75dbb97ee622c3b72,DHL INTERNATIONAL EXPRESS,dhl-international-express,http://www.data.gouv.fr/fr/organizations/dhl-international-express/
6362829fcc1ac99c44c5ceca,LOGEO SEINE,logeo-seine,http://www.data.gouv.fr/fr/organizations/logeo-seine/
63623bf21f794156c841b49f,QoWatt,qowatt,http://www.data.gouv.fr/fr/organizations/qowatt/
63615d02e2c9ad008bb26d34,Where2buy,where2buy,http://www.data.gouv.fr/fr/organizations/where2buy/
63600314f82d653f6e11db03,Le journal abrasif,le-journal-abrasif,http://www.data.gouv.fr/fr/organizations/le-journal-abrasif/
635ff4a9569a536f77c7c64c,Communauté de Communes Norge et Tille,communaute-de-communes-norge-et-tille,http://www.data.gouv.fr/fr/organizations/communaute-de-communes-norge-et-tille/
635f92d3548222919b41e41b,Communauté de communes OSARTIS MARQUION,communaute-de-communes-osartis-marquion-1,http://www.data.gouv.fr/fr/organizations/communaute-de-communes-osartis-marquion-1/
635c216b8bb767d39aec615a,DE PARTICULIER A PARTICULIER - EDITIONS NERESSIS,de-particulier-a-particulier-editions-neressis,http://www.data.gouv.fr/fr/organizations/de-particulier-a-particulier-editions-neressis/
635b9d8b5c4ea90850f71661,Communauté de Communes du Pays de Fayence,communaute-de-communes-du-pays-de-fayence,http://www.data.gouv.fr/fr/organizations/communaute-de-communes-du-pays-de-fayence/
635b938027325dfec71dbb86,Caux Seine agglo,caux-seine-agglo,http://www.data.gouv.fr/fr/organizations/caux-seine-agglo/
635acd5228251d46dc3d251f,COMMUNE DE DE MANA,commune-de-de-mana,http://www.data.gouv.fr/fr/organizations/commune-de-de-mana/
635ac50108a33005853ecb80,Immovrai,immovrai,http://www.data.gouv.fr/fr/organizations/immovrai/
635a8bfa0231560dff0c5086,La grande Ourse,la-grande-ourse,http://www.data.gouv.fr/fr/organizations/la-grande-ourse/
635a8be95d6b4c87b3605e90,Ville de SAINT-GAUDENS,ville-de-saint-gaudens,http://www.data.gouv.fr/fr/organizations/ville-de-saint-gaudens/
635a7a9e3e1b36cce0910b0b,GFA Chaveroche Laveix,gfa-chaveroche-laveix,http://www.data.gouv.fr/fr/organizations/gfa-chaveroche-laveix/
635a3f3396245943dac53374,Syndicat d'énergie des Deux-Sèvres,syndicat-denergie-des-deux-sevres-1,http://www.data.gouv.fr/fr/organizations/syndicat-denergie-des-deux-sevres-1/
63596bfb896f511457b44ad5,Impact Tomorrow,impact-tomorrow,http://www.data.gouv.fr/fr/organizations/impact-tomorrow/
635947e2420d34837ec4d6db,Ville de Juvignac,ville-de-juvignac,http://www.data.gouv.fr/fr/organizations/ville-de-juvignac/
6358e82999f1aa0642621f0c,MAIRIE D'AMPUIS,mairie-dampuis,http://www.data.gouv.fr/fr/organizations/mairie-dampuis/
635824d5d17fcca326650c9d,Ordre des Avocats de Paris,ordre-des-avocats-de-paris,http://www.data.gouv.fr/fr/organizations/ordre-des-avocats-de-paris/
63580ad5d19959aeecc16444,Klaxit,klaxit,http://www.data.gouv.fr/fr/organizations/klaxit/
6357f5910ab990c70e5f72a5,Mairie de L'Epine,mairie-de-lepine,http://www.data.gouv.fr/fr/organizations/mairie-de-lepine/
635791777cd41ff97acf88ba,Société Anonyme Coopérative Habitat Réuni,societe-anonyme-cooperative-habitat-reuni,http://www.data.gouv.fr/fr/organizations/societe-anonyme-cooperative-habitat-reuni/
63578e59f3c917e6f70c1258,Commune de LAGARDELLE-SUR-LEZE,commune-de-lagardelle-sur-leze,http://www.data.gouv.fr/fr/organizations/commune-de-lagardelle-sur-leze/
6357864fc0088a9218278079,MAIRIE DE MIGNALOUX-BEAUVOIR,mairie-de-mignaloux-beauvoir-1,http://www.data.gouv.fr/fr/organizations/mairie-de-mignaloux-beauvoir-1/
635785f5a0df79597a922dbe,MAIRIE DE MIGNALOUX-BEAUVOIR,mairie-de-mignaloux-beauvoir,http://www.data.gouv.fr/fr/organizations/mairie-de-mignaloux-beauvoir/
63568bfd8cfeca221160e490,Syndicat Mixte d'Eau Potable des Sablons,syndicat-mixte-deau-potable-des-sablons,http://www.data.gouv.fr/fr/organizations/syndicat-mixte-deau-potable-des-sablons/
63565dd585ed212eeefeb71e,SYNDICAT D'ÉNERGIE DES DEUX-SÈVRES,syndicat-denergie-des-deux-sevres,http://www.data.gouv.fr/fr/organizations/syndicat-denergie-des-deux-sevres/
6356500169e4261c04e34187,Nové Gestion,nove-gestion-1,http://www.data.gouv.fr/fr/organizations/nove-gestion-1/
6353b55d21a468b9e4a5bfac,Garage Chene - TOTAL ENERGIE - Citroen,garage-chene-total-energie-citroen,http://www.data.gouv.fr/fr/organizations/garage-chene-total-energie-citroen/
